"No.","Residence Hall","Room","Occupancy","Time"
133,"Hegeman","E116",3,4/6/2011 7:07
134,"Metcalf",324,1,4/6/2011 7:08
135,"East Andrews",262,1,4/6/2011 7:08
136,"East Andrews",462,1,4/6/2011 7:08
137,"West Andrews",201,1,4/6/2011 7:08
138,"No Show",,,4/6/2011 7:09
139,"New Pembroke #4",427,1,4/6/2011 7:09
140,"Champlin",323,1,4/6/2011 7:09
141,"Young Orchard #2",330,4,4/6/2011 7:09
142,"Hope College",206,1,4/6/2011 7:10
142,"Hope College",208,1,4/6/2011 7:10
143,"Plantations House",101,1,4/6/2011 7:10
144,"Gregorian Quad A",307,5,4/6/2011 7:10
145,"Minden",507,3,4/6/2011 7:10
146,"Goddard House",319,1,4/6/2011 7:11
147,"Barbour Hall Apartments",340,4,4/6/2011 7:11
148,"Gregorian Quad B",207,5,4/6/2011 7:11
148,"Gregorian Quad B",210,4,4/6/2011 7:11
148,"Wayland House",327,1,4/6/2011 7:12
149,"Young Orchard #2",310,4,4/6/2011 7:12
150,"Gregorian Quad A",213,4,4/6/2011 7:12
151,"Olney House",314,1,4/6/2011 7:12
152,"New Pembroke #3",212,1,4/6/2011 7:13
153,"Metcalf",211,1,4/6/2011 7:13
153,"Metcalf",212,1,4/6/2011 7:13
154,"Woolley",416,1,4/6/2011 7:13
154,"Woolley",418,1,4/6/2011 7:13
154,"Woolley",415,1,4/6/2011 7:14
154,"Woolley",316,1,4/6/2011 7:14
154,"Woolley",318,1,4/6/2011 7:14
154,"Woolley",306,1,4/6/2011 7:14
155,"No Show",,,4/6/2011 7:15
156,"Hope College",108,1,4/6/2011 7:15
157,"Hope College",406,1,4/6/2011 7:15
158,"No Show",,,4/6/2011 7:16
159,"Gregorian Quad A",313,4,4/6/2011 7:16
160,"Metcalf",210,1,4/6/2011 7:16
160,"Metcalf",208,1,4/6/2011 7:16
160,"Metcalf",206,1,4/6/2011 7:16
161,"Wayland House",330,1,4/6/2011 7:17
161,"Miller",115,1,4/6/2011 7:17
162,"West Andrews",359,1,4/6/2011 7:17
162,"Metcalf",312,1,4/6/2011 7:17
163,"No Show",,,4/6/2011 7:17
164,"Metcalf",322,1,4/6/2011 7:18
165,"Miller",100,1,4/6/2011 7:18
166,"No Show",,,4/6/2011 7:19
167,"Barbour Hall Apartments",240,4,4/6/2011 7:19
168,"Metcalf",314,1,4/6/2011 7:19
168,"Metcalf",315,1,4/6/2011 7:19
169,"Miller",409,1,4/6/2011 7:19
170,"Hegeman","D210",3,4/6/2011 7:20
171,"Emery",120,1,4/6/2011 7:20
171,"Emery",117,1,4/6/2011 7:20
171,"Emery",201,1,4/6/2011 7:20
172,"No Show",,,4/6/2011 7:20
173,"Woolley",429,1,4/6/2011 7:21
174,"Hope College",314,1,4/6/2011 7:21
175,"Miller",108,1,4/6/2011 7:21
176,"Hegeman","C401",3,4/6/2011 7:21
176,"Hegeman","C308",3,4/6/2011 7:22
176,"Hegeman","C208",3,4/6/2011 7:22
176,"Hegeman","C209",3,4/6/2011 7:22
177,"Hope College",106,1,4/6/2011 7:22
178,"Woolley",229,1,4/6/2011 7:22
179,"Miller",413,1,4/6/2011 7:23
180,"Gregorian Quad A",308,5,4/6/2011 7:27
180,"Gregorian Quad A",301,4,4/6/2011 7:27
180,"Champlin",305,1,4/6/2011 7:27
181,"Hope College",408,1,4/6/2011 7:27
182,"No Show",,,4/6/2011 7:27
183,"Hope College",308,1,4/6/2011 7:29
183,"Hope College",316,1,4/6/2011 7:29
184,"Hegeman","E214",2,4/6/2011 7:29
185,"No Show",,,4/6/2011 7:30
,,,,
"(Beginning of Semester Level 6 Groups)",,,,
,,,,
186,"Emery",204,1,4/6/2011 7:30
187,"Plantations House",204,1,4/6/2011 7:30
188,"Miller",102,1,4/6/2011 7:30
189,"Wayland House",332,1,4/6/2011 7:31
190,"Drop to 326",,,4/6/2011 7:31
191,"No Show",,,4/6/2011 7:32
192,"Wayland House",212,1,4/6/2011 7:32
193,"No Show",,,4/6/2011 7:32
194,"Emery",404,1,4/6/2011 7:32
195,"No Show",,,4/6/2011 7:32
196,"Woolley",218,1,4/6/2011 7:33
,,,,
"(Beginning of Semester Level 5 Groups)",,,,
,,,,
197,"Olney House",316,1,4/6/2011 7:33
198,"Metcalf",215,1,4/6/2011 7:33
199,"Minden",701,3,4/6/2011 7:34
200,"Metcalf",214,1,4/6/2011 7:34
201,"No Show",,,4/6/2011 7:35
202,"Metcalf",309,1,4/6/2011 7:35
203,"Young Orchard #4",310,4,4/6/2011 7:35
204,"Woolley",219,1,4/6/2011 7:35
205,"Hope College",114,1,4/6/2011 7:36
206,"Metcalf",123,1,4/6/2011 7:36
207,"Wayland House",323,1,4/6/2011 7:36
207,"Wayland House",326,1,4/6/2011 7:36
207,"Wayland House",322,1,4/6/2011 7:36
207,"Wayland House",318,1,4/6/2011 7:36
208,"No Show",,,4/6/2011 7:36
209,"Hope College",414,1,4/6/2011 7:37
210,"Olney House",311,1,4/6/2011 7:37
211,"No Show",,,4/6/2011 7:38
212,"Wayland House",213,1,4/6/2011 7:38
213,"Gregorian Quad B",303,4,4/6/2011 7:39
214,"Minden",607,2,4/6/2011 7:39
214,"Minden",707,2,4/6/2011 7:39
215,"Hegeman","B205",2,4/6/2011 7:39
216,"Hegeman","B304",3,4/6/2011 7:39
217,"New Pembroke #4",403,1,4/6/2011 7:40
218,"Minden",308,2,4/6/2011 7:40
218,"Woolley",113,1,4/6/2011 7:40
219,"Goddard House",334,1,4/6/2011 7:40
220,"Wayland House",346,1,4/6/2011 7:41
221,"Hegeman","E215",3,4/6/2011 7:41
222,"Gregorian Quad B",306,4,4/6/2011 7:41
223,"No Show",,,4/6/2011 7:42
224,"Woolley",116,1,4/6/2011 7:42
224,"Woolley",115,1,4/6/2011 7:42
224,"Woolley",118,1,4/6/2011 7:42
224,"Woolley",119,1,4/6/2011 7:42
224,"Woolley",123,1,4/6/2011 7:42
225,"Olney House",309,1,4/6/2011 7:43
225,"Olney House",310,1,4/6/2011 7:43
226,"Hegeman","C402",3,4/6/2011 7:43
227,"Miller",122,2,4/6/2011 7:43
227,"Miller",119,1,4/6/2011 7:43
227,"Miller",118,1,4/6/2011 7:43
228,"New Pembroke #4",401,1,4/6/2011 7:44
229,"Minden",809,2,4/6/2011 7:44
230,"Metcalf",102,1,4/6/2011 7:44
230,"Metcalf",104,1,4/6/2011 7:44
230,"Metcalf",110,1,4/6/2011 7:45
231,"Wayland House",237,1,4/6/2011 7:45
232,"Machado",32,1,4/6/2011 7:45
233,"Wayland House",304,1,4/6/2011 7:45
234,"Gregorian Quad A",314,4,4/6/2011 7:45
235,"Machado",37,1,4/6/2011 7:46
236,"Barbour Hall Apartments",140,4,4/6/2011 7:46
237,"Young Orchard #4",230,4,4/6/2011 7:46
238,"Sears House",327,1,4/6/2011 7:47
239,"Sears House",310,1,4/6/2011 7:47
240,"Champlin",306,1,4/6/2011 7:47
241,"Emery",317,1,4/6/2011 7:47
242,"Gregorian Quad B",208,4,4/6/2011 7:47
243,"Metcalf",313,1,4/6/2011 7:48
244,"Gregorian Quad B",308,4,4/6/2011 7:48
244,"Wayland House",313,1,4/6/2011 7:48
245,"Gregorian Quad B",310,4,4/6/2011 7:49
245,"Metcalf",325,1,4/6/2011 7:49
245,"Machado",38,1,4/6/2011 7:49
246,"Wayland House",337,1,4/6/2011 7:49
247,"Gregorian Quad B",107,5,4/6/2011 7:49
248,"Metcalf",323,1,4/6/2011 7:50
249,"Metcalf",311,1,4/6/2011 7:50
250,"Metcalf",112,1,4/6/2011 7:50
251,"No Show",,,4/6/2011 7:50
252,"Machado",33,1,4/6/2011 7:51
253,"Sears House","326B",1,4/6/2011 7:51
253,"Sears House","326A",1,4/6/2011 7:51
253,"Metcalf",317,1,4/6/2011 7:51
254,"Drop to 416",,,4/6/2011 7:52
255,"Wayland House",312,1,4/6/2011 7:52
256,"Goddard House",214,1,4/6/2011 7:52
257,"Sears House",312,1,4/6/2011 7:53
258,"Woolley",207,1,4/6/2011 7:53
259,"Young Orchard #2",440,4,4/6/2011 7:53
259,"Goddard House",229,1,4/6/2011 7:53
260,"Machado",35,1,4/6/2011 7:53
261,"Young Orchard #2",320,4,4/6/2011 7:54
262,"Gregorian Quad A",312,4,4/6/2011 7:54
262,"Goddard House",333,1,4/6/2011 7:54
263,"Gregorian Quad B",307,5,4/6/2011 7:55
263,"Sears House","114B",1,4/6/2011 7:55
264,"No Show",,,4/6/2011 7:55
265,"Young Orchard #4",220,4,4/6/2011 7:56
266,"Grad Center A",510,5,4/6/2011 7:56
267,"Goddard House",316,1,4/6/2011 7:57
268,"Hegeman","B306",3,4/6/2011 7:57
269,"No Show",,,4/6/2011 7:57
270,"Metcalf",107,1,4/6/2011 7:57
270,"Metcalf",109,1,4/6/2011 7:57
270,"Metcalf",111,1,4/6/2011 7:57
270,"Metcalf",202,1,4/6/2011 7:57
270,"Metcalf",217,1,4/6/2011 7:58
271,"Gregorian Quad B",304,4,4/6/2011 7:58
272,"Chapin House",327,1,4/6/2011 7:58
273,"Gregorian Quad B",203,4,4/6/2011 7:58
274,"Goddard House",216,1,4/6/2011 7:59
274,"Goddard House",230,1,4/6/2011 7:59
275,"Metcalf",225,1,4/6/2011 7:59
276,"Gregorian Quad A",208,5,4/6/2011 7:59
276,"Goddard House",219,1,4/6/2011 7:59
277,"Goddard House",330,1,4/6/2011 7:59
277,"Goddard House",331,1,4/6/2011 7:59
278,"No Show",,,4/6/2011 8:00
279,"Minden",315,3,4/6/2011 8:00
280,"Barbour Hall",208,2,4/6/2011 8:01
280,"Chapin House","114B",1,4/6/2011 8:01
281,"Hegeman","B204",3,4/6/2011 8:01
281,"Hegeman","B206",3,4/6/2011 8:01
282,"Gregorian Quad A",207,5,4/6/2011 8:01
282,"Gregorian Quad A",210,5,4/6/2011 8:02
283,"Gregorian Quad B",302,4,4/6/2011 8:02
284,"Hegeman","E213",3,4/6/2011 8:02
284,"Hegeman","D310",3,4/6/2011 8:02
284,"Olney House",312,1,4/6/2011 8:02
285,"New Pembroke #3",315,1,4/6/2011 8:03
285,"New Pembroke #3",317,1,4/6/2011 8:03
285,"New Pembroke #3",318,1,4/6/2011 8:03
286,"Metcalf",306,1,4/6/2011 8:04
286,"Metcalf",308,1,4/6/2011 8:04
287,"Barbour Hall Apartments",40,4,4/6/2011 8:04
288,"Gregorian Quad A",306,4,4/6/2011 8:04
289,"Metcalf",316,1,4/6/2011 8:05
290,"Gregorian Quad A",310,5,4/6/2011 8:05
291,"Gregorian Quad B",103,5,4/6/2011 8:05
292,"Gregorian Quad A",406,4,4/6/2011 8:05
293,"Woolley",223,1,4/6/2011 8:06
293,"Gregorian Quad B",204,4,4/6/2011 8:06
294,"Emery",217,1,4/6/2011 8:06
294,"Emery",311,1,4/6/2011 8:06
295,"Metcalf",218,1,4/6/2011 8:06
296,"Archibald House",307,1,4/6/2011 8:06
296,"Poland House",319,1,4/6/2011 8:07
296,"Poland House",327,1,4/6/2011 8:07
297,"Emery",301,1,4/6/2011 8:07
298,"Gregorian Quad B",201,4,4/6/2011 8:07
299,"Emery",417,1,4/6/2011 8:07
299,"Emery",411,1,4/6/2011 8:07
300,"Metcalf",222,1,4/6/2011 8:08
301,"Hegeman","E113",3,4/6/2011 8:08
302,"Woolley",215,1,4/6/2011 8:08
302,"Woolley",216,1,4/6/2011 8:08
303,"Drop to 345",,,4/6/2011 8:09
304,"Goddard House",332,1,4/6/2011 8:09
305,"Gregorian Quad A",203,4,4/6/2011 8:09
305,"Gregorian Quad A",204,4,4/6/2011 8:09
306,"Gregorian Quad A",403,4,4/6/2011 8:09
307,"Hegeman","D403",3,4/6/2011 8:10
307,"Hegeman","D404",3,4/6/2011 8:10
307,"Hegeman","D211",3,4/6/2011 8:10
308,"No Show",,,4/6/2011 8:10
309,"Young Orchard #4",120,4,4/6/2011 8:10
310,"Gregorian Quad B",301,4,4/6/2011 8:11
310,"Barbour Hall Apartments",360,5,4/6/2011 8:11
311,"Minden",415,3,4/6/2011 8:11
312,"Gregorian Quad B",108,4,4/6/2011 8:11
313,"No Show",,,4/6/2011 8:12
314,"Woolley",406,1,4/6/2011 8:12
314,"Woolley",407,1,4/6/2011 8:12
314,"Woolley",419,1,4/6/2011 8:12
314,"Woolley",423,1,4/6/2011 8:12
315,"Woolley",307,1,4/6/2011 8:13
315,"Woolley",206,1,4/6/2011 8:13
315,"Woolley",315,1,4/6/2011 8:13
315,"Mead House",223,1,4/6/2011 8:13
316,"Plantations House",102,2,4/6/2011 8:13
316,"Morriss Hall",301,6,4/6/2011 8:13
317,"Gregorian Quad A",311,4,4/6/2011 8:14
318,"Gregorian Quad A",302,4,4/6/2011 8:14
319,"New Pembroke #4",321,1,4/6/2011 8:14
319,"New Pembroke #4",323,1,4/6/2011 8:14
319,"New Pembroke #4",325,1,4/6/2011 8:14
320,"Slater Hall",104,3,4/6/2011 8:15
321,"Metcalf",310,1,4/6/2011 8:15
321,"Metcalf",318,1,4/6/2011 8:15
322,"Slater Hall",401,3,4/6/2011 8:15
323,"Emery",401,1,4/6/2011 8:15
324,"Wayland House","400A",7,4/6/2011 8:16
324,"Goddard House",231,1,4/6/2011 8:17
325,"Gregorian Quad A",402,4,4/6/2011 8:17
325,"Gregorian Quad A",404,4,4/6/2011 8:17
326,"Hegeman","B107",3,4/6/2011 8:17
326,"Hegeman","E112",3,4/6/2011 8:17
327,"Hegeman","C108",3,4/6/2011 8:18
328,"Gregorian Quad A",303,4,4/6/2011 8:18
329,"Gregorian Quad A",209,4,4/6/2011 8:18
329,"Gregorian Quad A",212,4,4/6/2011 8:18
330,"Hegeman","B104",3,4/6/2011 8:19
331,"Gregorian Quad B",104,4,4/6/2011 8:19
331,"Gregorian Quad B",106,4,4/6/2011 8:19
332,"Hegeman","C109",3,4/6/2011 8:19
332,"Gregorian Quad A",304,4,4/6/2011 8:19
333,"Metcalf",302,1,4/6/2011 8:20
334,"Young Orchard #4",320,4,4/6/2011 8:20
335,"Drop to 345",,,4/6/2011 8:20
336,"Grad Center C",110,4,4/6/2011 8:21
336,"Machado",36,1,4/6/2011 8:21
337,"Slater Hall",405,2,4/6/2011 8:21
337,"Slater Hall",406,2,4/6/2011 8:21
338,"Gregorian Quad A",201,4,4/6/2011 8:21
339,"Gregorian Quad A",309,4,4/6/2011 8:22
339,"New Pembroke #4",301,1,4/6/2011 8:22
340,"Gregorian Quad A",407,4,4/6/2011 8:22
340,"New Pembroke #3",203,1,4/6/2011 8:22
341,"Grad Center B",110,5,4/6/2011 8:23
342,"Chapin House",320,1,4/6/2011 8:23
343,"New Pembroke #4",303,1,4/6/2011 8:23
344,"Goddard House",313,1,4/6/2011 8:25
344,"Goddard House",315,1,4/6/2011 8:25
344,"Goddard House",317,1,4/6/2011 8:25
345,"Gregorian Quad A",202,4,4/6/2011 8:26
345,"Gregorian Quad A",214,4,4/6/2011 8:26
345,"Goddard House",318,1,4/6/2011 8:26
346,"Goddard House",314,1,4/6/2011 8:26
346,"Goddard House",310,1,4/6/2011 8:27
346,"Jameson House",117,3,4/6/2011 8:27
347,"New Pembroke #3",215,1,4/6/2011 8:27
347,"New Pembroke #3",217,1,4/6/2011 8:27
347,"New Pembroke #3",218,1,4/6/2011 8:27
348,"New Pembroke #4",313,1,4/6/2011 8:27
348,"New Pembroke #4",326,1,4/6/2011 8:27
348,"New Pembroke #4",327,1,4/6/2011 8:28
349,"Champlin",108,1,4/6/2011 8:28
350,"Barbour Hall Apartments",60,6,4/6/2011 8:28
351,"Young Orchard #4",330,4,4/6/2011 8:28
352,"Gregorian Quad B",202,4,4/6/2011 8:28
352,"Gregorian Quad B",403,2,4/6/2011 8:28
353,"No Show",,,4/6/2011 8:29
354,"New Pembroke #4",421,1,4/6/2011 8:29
354,"New Pembroke #4",423,1,4/6/2011 8:29
354,"New Pembroke #4",425,1,4/6/2011 8:29
355,"Slater Hall",202,2,4/6/2011 8:29
355,"Goddard House",232,1,4/6/2011 8:30
356,"Slater Hall",404,3,4/6/2011 8:30
357,"Grad Center C",130,4,4/6/2011 8:30
358,"No Show",,,4/6/2011 8:30
359,"Gregorian Quad B",404,4,4/6/2011 8:31
360,"Gregorian Quad B",110,4,4/6/2011 8:31
360,"Chapin House",321,1,4/6/2011 8:31
361,"New Pembroke #3",303,1,4/6/2011 8:32
362,"Poland House",210,1,4/6/2011 8:32
362,"Poland House",323,1,4/6/2011 8:32
362,"Poland House",325,1,4/6/2011 8:32
362,"Poland House",334,1,4/6/2011 8:32
362,"Poland House",321,1,4/6/2011 8:32
363,"New Pembroke #3",103,1,4/6/2011 8:33
364,"Gregorian Quad B",102,4,4/6/2011 8:33
365,"Mead House",231,1,4/6/2011 8:33
366,"Young Orchard #4",340,4,4/6/2011 8:34
366,"Young Orchard #4",440,4,4/6/2011 8:34
366,"Minden",407,2,4/6/2011 8:34
367,"New Pembroke #4",402,1,4/6/2011 8:34
367,"New Pembroke #4",413,1,4/6/2011 8:34
367,"New Pembroke #4",426,1,4/6/2011 8:34
368,"No Show",,,4/6/2011 8:35
369,"Barbour Hall Apartments",260,5,4/6/2011 8:35
370,"No Show",,,4/6/2011 8:35
371,"Gregorian Quad B",105,4,4/6/2011 8:35
372,"Young Orchard #4",210,4,4/6/2011 8:36
372,"Mead House",109,1,4/6/2011 8:36
373,"Drop to 405",,,4/6/2011 8:36
374,"Pass",,,4/6/2011 8:36
375,"Poland House",201,1,4/6/2011 8:37
375,"Poland House",202,1,4/6/2011 8:37
375,"Goddard House","306A",1,4/6/2011 8:37
375,"Goddard House","306B",1,4/6/2011 8:37
375,"Goddard House",335,1,4/6/2011 8:37
376,"Young Orchard #10",240,4,4/6/2011 8:37
377,"Archibald House",221,1,4/6/2011 8:38
